model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
SGDClassifier,página,real,-0.042506059534626675,0.042506059534626675,1
SGDClassifier,q,fake,0.04326447485482551,0.04326447485482551,1
SGDClassifier,quadrilha,fake,0.026996035137925103,0.026996035137925103,1
SGDClassifier,quadrilha,real,-0.053363627570052176,0.053363627570052176,1
SGDClassifier,qual,real,-0.03548618811280112,0.03548618811280112,3
SGDClassifier,que,fake,0.051085286413474415,0.051085286413474415,95
SGDClassifier,que,real,-6.775031575029166e-05,6.775031575029166e-05,1
SGDClassifier,quem,fake,0.050646903932822125,0.050646903932822125,6
SGDClassifier,quer,fake,0.014929994107264907,0.014929994107264907,1
SGDClassifier,queria,real,-0.040967866309195605,0.040967866309195605,1
SGDClassifier,quero,real,-0.06496751437852877,0.06496751437852877,1
SGDClassifier,quê,real,-0.05481228372190618,0.05481228372190618,1
SGDClassifier,real,real,-0.04295638042622287,0.04295638042622288,3
SGDClassifier,recebe,real,-0.04634242390909606,0.04634242390909606,1
SGDClassifier,recebido,real,-0.04351618856083926,0.04351618856083926,1
SGDClassifier,recursos,real,-0.022282016741503697,0.022282016741503697,1
SGDClassifier,rede,real,-0.0469101273575343,0.0469101273575343,1
SGDClassifier,redes,real,-0.029904714873333776,0.029904714873333776,2
SGDClassifier,reeleição,real,-0.043951149316822966,0.043951149316822966,2
SGDClassifier,região,real,-0.02925229100875444,0.02925229100875444,1
SGDClassifier,remédio,real,-0.04882791597715546,0.04882791597715546,1
SGDClassifier,renovação,real,-0.005113476234691734,0.005113476234691734,1
SGDClassifier,repassar,fake,0.03852549417539773,0.03852549417539773,2
SGDClassifier,repentina,real,-0.058242447726222356,0.058242447726222356,1
SGDClassifier,reportagem,real,-0.023349757621895555,0.023349757621895555,1
SGDClassifier,resisti,real,-0.05287468547953416,0.05287468547953416,1
SGDClassifier,respeito,real,-0.01374547799674889,0.01374547799674889,1
SGDClassifier,resultado,fake,0.02917278792538628,0.02917278792538628,4
SGDClassifier,resultado,real,-0.016969208768170277,0.016969208768170277,1
SGDClassifier,rotação,real,-0.007386566579593593,0.007386566579593593,1
SGDClassifier,rsrsrs,real,-0.07375025767856447,0.07375025767856447,1
SGDClassifier,rua,real,-0.05073524980823477,0.05073524980823477,1
SGDClassifier,rápida,real,-0.0405780917535108,0.0405780917535108,1
SGDClassifier,sa,real,-0.0023278721441756215,0.0023278721441756215,1
SGDClassifier,sabe,real,-0.04978201218564135,0.04978201218564135,2
SGDClassifier,sabendo,fake,0.055657486592564434,0.055657486592564434,1
SGDClassifier,saber,fake,0.025334458946276592,0.025334458946276592,1
SGDClassifier,sangue,real,-0.03624613139112608,0.03624613139112608,1
SGDClassifier,satisfeito,real,-0.05680779445322295,0.05680779445322295,1
SGDClassifier,se,fake,0.009364370470939298,0.009364370470939298,1
SGDClassifier,se,real,-0.049447661715186,0.049447661715186,6
SGDClassifier,segunda,real,-0.024242674544192603,0.024242674544192603,1
SGDClassifier,segundo,real,-0.05732063208474843,0.05732063208474843,5
SGDClassifier,seja,real,-0.13353024807587593,0.13353024807587593,1
SGDClassifier,sem,fake,0.03220897238444237,0.03220897238444237,3
SGDClassifier,semana,real,-0.102515104914492,0.102515104914492,2
SGDClassifier,sempre,real,-0.030335090265263764,0.030335090265263764,1
SGDClassifier,sentado,fake,0.023226403475586063,0.023226403475586063,1
SGDClassifier,sentiu,real,-0.18473449100340772,0.18473449100340772,1
SGDClassifier,ser,fake,0.03719611555093125,0.037196115550931254,3
SGDClassifier,ser,real,-0.032432892827412685,0.032432892827412685,2
